id_player,player_name,nationality,field_position,position,weight(kg),height(cm),age,id_team,player_image
250141610,Meschack Elia,DR Congo,Forward,STRIKER,,,27,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250141610.jpg
250121552,Romain Faivre,France,Midfielder,UNKNOWN,,,26,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121552.jpg
250064273,Cédric Itten,Switzerland,Forward,STRIKER,,,27,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064273.jpg
1905643,Juraj Kucka,Slovakia,Midfielder,DEFENSIVE_MIDFIELDER,86.0,186.0,37,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1905643.jpg
250063617,Jordan Amavi,France,Defender,FULL_BACK,,,30,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250063617.jpg
250107324,Nicolò Zaniolo,Italy,Forward,ATTACKING_MIDFIELDER,,,25,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250107324.jpg
250003318,Thomas Müller,Germany,Forward,WINGER,74.0,186.0,35,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250003318.jpg
250061589,Casper Nielsen,Denmark,Midfielder,UNKNOWN,,,30,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250061589.jpg
250137525,Nicolás González,Argentina,Forward,UNKNOWN,,,26,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250137525.jpg
250172340,Christian Mawissa,France,Defender,,,,19,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172340.jpg
250193531,Benjamin Rollheiser,Argentina,Forward,,,,24,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193531.jpg
250199902,Selvi Clua,Spain,Midfielder,,,,19,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199902.jpg
250097337,Luka Ilić,Serbia,Midfielder,CENTRAL_MIDFIELDER,,,25,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250097337.jpg
250101472,Timothy Weah,USA,Forward,STRIKER,,,24,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101472.jpg
250178782,Leandro Morgalla,Germany,Defender,UNKNOWN,,,20,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250178782.jpg
250144288,Jakub Pešek,Czechia,Midfielder,WINGER,,,31,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250144288.jpg
250091175,Fran García,Spain,Defender,FULL_BACK,,,25,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091175.jpg
1902685,Taras Stepanenko,Ukraine,Midfielder,DEFENSIVE_MIDFIELDER,75.0,181.0,35,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1902685.jpg
250077453,Nathan Tella,Nigeria,Forward,UNKNOWN,,,25,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250077453.jpg
250174849,Ramiz Zerrouki,Algeria,Midfielder,UNKNOWN,,,26,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174849.jpg
250027008,Nathan Aké,Netherlands,Defender,UNKNOWN,75.0,180.0,29,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250027008.jpg
250121329,Nordi Mukiele,France,Defender,FULL_BACK,,,27,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121329.jpg
250142158,Ermal Krasniqi,Kosovo,Midfielder,UNKNOWN,,,26,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250142158.jpg
250063957,Pascal Stenzel,Germany,Defender,UNKNOWN,,,28,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250063957.jpg
250123910,Erencan Yardımcı,Türkiye,Forward,UNKNOWN,,,22,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123910.jpg
250174851,Gijs Smal,Netherlands,Defender,,,,27,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174851.jpg
250187671,Newertton,Brazil,Midfielder,UNKNOWN,,,19,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187671.jpg
250112117,Tommaso Pobega,Italy,Midfielder,CENTRAL_MIDFIELDER,,,25,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112117.jpg
250193506,Amady Camara,Mali,Forward,,,,19,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193506.jpg
250058044,Davide Calabria,Italy,Defender,FULL_BACK,,,27,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058044.jpg
250153701,Chemsdine Talbi,Belgium,Midfielder,UNKNOWN,,,19,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153701.jpg
250056685,Bart Nieuwkoop,Netherlands,Defender,FULL_BACK,,180.0,28,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056685.jpg
250194573,Endrick,Brazil,Forward,,,,18,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250194573.jpg
250117806,Fabian Rieder,Switzerland,Midfielder,ATTACKING_MIDFIELDER,,,22,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117806.jpg
250015966,Juan Cuadrado,Colombia,Midfielder,UNKNOWN,66.0,176.0,36,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250015966.jpg
250177423,Moussa Yeo,Mali,Midfielder,,,,20,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177423.jpg
250118797,Folarin Balogun,USA,Forward,STRIKER,,,23,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118797.jpg
250055899,Alexander Schlager,Austria,Goalkeeper,GOALKEEPER,,,28,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055899.jpg
250105686,Michał Skóraś,Poland,Forward,WINGER,,,24,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105686.jpg
250163731,Yan Couto,Brazil,Defender,UNKNOWN,,,22,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163731.jpg
250197958,Mohamed Bayo,Rep of Guinea,Forward,,,,26,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197958.jpg
250090719,Gustaf Nilsson,Sweden,Forward,UNKNOWN,,,27,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090719.jpg
250117415,Eduardo Quaresma,Portugal,Defender,CENTRE_BACK,,,22,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117415.jpg
250138985,Kyriani Sabbe,Belgium,Defender,UNKNOWN,,,19,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138985.jpg
250105890,Joey Veerman,Netherlands,Midfielder,UNKNOWN,,,25,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105890.jpg
250022869,Yussuf Poulsen,Denmark,Forward,STRIKER,78.0,193.0,30,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250022869.jpg
250020850,Jonas Martin,France,Midfielder,UNKNOWN,78.0,184.0,34,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250020850.jpg
250014114,Ricardo Esgaio,Portugal,Defender,FULL_BACK,65.0,171.0,31,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250014114.jpg
250197264,Couhaib Driouech,Netherlands,Forward,,,,22,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197264.jpg
250135615,James McAtee,England,Midfielder,UNKNOWN,,,22,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135615.jpg
250008901,Kevin De Bruyne,Belgium,Midfielder,ATTACKING_MIDFIELDER,68.0,181.0,33,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250008901.jpg
250196663,Chris-Kévin Nadje,Ivory Coast,Midfielder,,,,23,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196663.jpg
250187067,Felício Milson,Angola,Midfielder,,,,25,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187067.jpg
250101696,Noah Okafor,Switzerland,Forward,WINGER,,,24,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101696.jpg
250176491,Vinicius Tobias,Brazil,Defender,UNKNOWN,,,20,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176491.jpg
250129735,Luka Stojković,Croatia,Midfielder,,,,21,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250129735.jpg
250056189,Federico Dimarco,Italy,Defender,UNKNOWN,,174.0,26,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056189.jpg
250081720,Dani Olmo,Spain,Forward,WINGER,68.0,176.0,26,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081720.jpg
250089276,Jens Odgaard,Denmark,Forward,UNKNOWN,,,25,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089276.jpg
250128222,Lassina Traoré,Burkina Faso,Forward,STRIKER,,,23,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128222.jpg
250136445,Javi Serrano,Spain,Midfielder,,,,21,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250136445.jpg
250180309,John Mellberg,Sweden,Defender,UNKNOWN,,,18,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250180309.jpg
250194557,Alaa Ghram,Tunisia,Defender,,,,23,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250194557.jpg
250088039,Brahim Díaz,Morocco,Midfielder,ATTACKING_MIDFIELDER,,,25,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250088039.jpg
250105681,Jakub Kiwior,Poland,Defender,UNKNOWN,,,24,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105681.jpg
250165236,Ousmane Toure,France,Defender,,,,19,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250165236.jpg
1902445,Sven Ulreich,Germany,Goalkeeper,UNKNOWN,84.0,192.0,36,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1902445.jpg
250121972,Douglas Luiz,Brazil,Midfielder,UNKNOWN,,,26,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121972.jpg
250181428,Hyunjun,Korea Republic,Midfielder,,,,22,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181428.jpg
250041771,Leon Goretzka,Germany,Midfielder,CENTRAL_MIDFIELDER,79.0,189.0,29,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041771.jpg
250130771,Kryštof Daněk,Czechia,Midfielder,,,,21,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130771.jpg
250172227,Julien Duranville,Belgium,Midfielder,UNKNOWN,,,18,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172227.jpg
250122746,Samuel Chukwueze,Nigeria,Forward,WINGER,,,25,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250122746.jpg
250006998,Cristian Portu,Spain,Midfielder,WINGER,,,32,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250006998.jpg
250185976,Yáser Asprilla,Colombia,Midfielder,,,,20,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250185976.jpg
250143669,Kristjan Asllani,Albania,Midfielder,UNKNOWN,,,22,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250143669.jpg
250161881,Arda Güler,Türkiye,Midfielder,UNKNOWN,,,19,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250161881.jpg
250024795,Raheem Sterling,England,Midfielder,WINGER,69.0,170.0,29,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250024795.jpg
250177333,Lorenzo Torriani,Italy,Goalkeeper,,,,19,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177333.jpg
250123428,Mathias Pereira Lage,France,Forward,,,,27,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123428.jpg
107044,Róbert Mak,Slovakia,Midfielder,WINGER,78.0,179.0,33,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/107044.jpg
250087967,Jeremiah St. Juste,Netherlands,Defender,UNKNOWN,,,28,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087967.jpg
250117471,Ansu Fati,Spain,Forward,UNKNOWN,,,22,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117471.jpg
250067749,Jorginho,Italy,Midfielder,CENTRAL_MIDFIELDER,65.0,180.0,32,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067749.jpg
250164781,Sergi Dominguez,Spain,Defender,UNKNOWN,,,19,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250164781.jpg
250196664,Julián Carranza,Argentina,Forward,,,,24,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196664.jpg
250196665,Jhon Solís,Colombia,Midfielder,UNKNOWN,,,20,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196665.jpg
250091841,Eljif Elmas,North Macedonia,Midfielder,CENTRAL_MIDFIELDER,,,25,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091841.jpg
250041564,Július Szöke,Slovakia,Midfielder,,,,29,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041564.jpg
250193534,Pau Victor,Spain,Forward,,,,22,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193534.jpg
250055109,Lukáš Sadílek,Czechia,Midfielder,UNKNOWN,,,28,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055109.jpg
250121536,Krépin Diatta,Senegal,Midfielder,WINGER,,,25,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121536.jpg
250198274,Idjessi Metsoko,France,Forward,,,,22,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198274.jpg
250134190,Arthur Cabral,Brazil,Forward,STRIKER,,,26,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134190.jpg
250099399,Michel Aebischer,Switzerland,Midfielder,CENTRAL_MIDFIELDER,,,27,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099399.jpg
1909868,James Forrest,Scotland,Midfielder,WINGER,67.0,170.0,33,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1909868.jpg
250139255,Gavi,Spain,Midfielder,UNKNOWN,,,20,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139255.jpg
250086709,Dani Ceballos,Spain,Midfielder,CENTRAL_MIDFIELDER,65.0,176.0,28,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250086709.jpg
250176187,Rhodri Smith,Switzerland,Defender,,,,18,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176187.jpg
250138626,Nicolò Casale,Italy,Defender,,,,26,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138626.jpg
250175393,Ibrahim Salah,Belgium,Forward,UNKNOWN,,,23,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250175393.jpg
250171667,Héctor Fort,Spain,Defender,,,,18,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171667.jpg
250077644,Abdu Conté,Portugal,Defender,UNKNOWN,,,26,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250077644.jpg
250058215,Joe Gomez,England,Defender,UNKNOWN,,,27,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058215.jpg
250144964,Pedrinho,Brazil,Midfielder,WINGER,,,26,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250144964.jpg
250164004,Ognjen Mimović,Serbia,Defender,,,,20,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250164004.jpg
250029862,Aleksandar Katai,Serbia,Midfielder,WINGER,74.0,182.0,33,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250029862.jpg
250166680,Vasilije Adžić,Montenegro,Midfielder,UNKNOWN,,,18,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250166680.jpg
250050416,Eric Dier,England,Defender,DEFENSIVE_MIDFIELDER,88.0,188.0,30,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250050416.jpg
250187620,Ricardo Pepi,USA,Forward,UNKNOWN,,,21,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187620.jpg
250055216,Nemanja Radonjić,Serbia,Midfielder,WINGER,,,28,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055216.jpg
250163186,Lukas Kačavenda,Croatia,Midfielder,,,,21,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163186.jpg
250110159,Arbër Hoxha,Albania,Forward,UNKNOWN,,,26,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250110159.jpg
250138982,Romeo Vermant,Belgium,Forward,UNKNOWN,,,20,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138982.jpg
250181082,Myles Lewis-Skelly,England,Midfielder,,,,18,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181082.jpg
250127024,Fredrik Oppegård,Norway,Defender,FULL_BACK,,,22,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127024.jpg
250198120,Jeyland Mitchell,Costa Rica,Defender,UNKNOWN,,,20,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198120.jpg
250161142,Daouda Guindo,Mali,Defender,UNKNOWN,,,22,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250161142.jpg
250096737,Anthony Ralston,Scotland,Defender,FULL_BACK,,,25,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096737.jpg
250118912,Eliot Matazo,Belgium,Midfielder,UNKNOWN,,,22,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118912.jpg
250174602,Luis Palma,Honduras,Midfielder,,,,24,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174602.jpg
250187899,Conrad Harder,Denmark,Forward,,,,19,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187899.jpg
250135607,Conor Bradley,Northern Ireland,Defender,,,,21,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135607.jpg
250182794,Francesco Camarda,Italy,Forward,UNKNOWN,,,16,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250182794.jpg
250187320,Bjorn Meijer,Netherlands,Defender,,,,21,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187320.jpg
250200307,Luke McCowan,Scotland,Midfielder,,,,26,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200307.jpg
250139101,Artur Gajdoš,Slovakia,Midfielder,UNKNOWN,,,20,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139101.jpg
250159294,Cole Campbell,Iceland,Midfielder,UNKNOWN,,,18,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250159294.jpg
250170137,Assan Ouedraogo,Germany,Midfielder,,,,18,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250170137.jpg
250169763,Isaac Babadi,Netherlands,Midfielder,UNKNOWN,,,19,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169763.jpg
250161761,Jeanuël Belocian,France,Defender,UNKNOWN,,,19,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250161761.jpg
250199913,Min-su Kim,Korea Republic,Forward,,,,18,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199913.jpg
250138623,Indrit Tuci,Albania,Forward,,,,24,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138623.jpg
250010259,Kyle Walker,England,Defender,FULL_BACK,70.0,178.0,34,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250010259.jpg
250198122,Jastin García,Spain,Forward,,,,20,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198122.jpg
250004986,Lukáš Pauschek,Slovakia,Defender,UNKNOWN,,,31,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250004986.jpg
250107089,Matúš Vojtko,Slovakia,Defender,UNKNOWN,,,24,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250107089.jpg
250103561,Eric García,Spain,Defender,CENTRE_BACK,,,23,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250103561.jpg
250042521,André Silva,Portugal,Forward,STRIKER,78.0,182.0,29,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042521.jpg
250177597,Senny Mayulu,France,Midfielder,UNKNOWN,,,18,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177597.jpg
250183510,Kassoum Ouattara,France,Defender,UNKNOWN,,,20,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250183510.jpg
250180810,Jarzinho Malanga,Germany,Forward,UNKNOWN,,,18,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250180810.jpg
250165221,Nico O’Reilly,England,Midfielder,,,,19,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250165221.jpg
250054393,Gregory Wüthrich,Switzerland,Defender,CENTRE_BACK,88.0,192.0,29,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250054393.jpg
1906553,Stefan Hierländer,Austria,Midfielder,UNKNOWN,71.0,180.0,33,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1906553.jpg
250170117,Ethan Nwaneri,England,Midfielder,UNKNOWN,,,17,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250170117.jpg
250137395,Samuel Mbangula,Belgium,Forward,UNKNOWN,,,20,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250137395.jpg
250116699,Lewis Ferguson,Scotland,Midfielder,,,,25,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116699.jpg
250056861,Oleksandr Zinchenko,Ukraine,Defender,FULL_BACK,61.0,175.0,27,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056861.jpg
250186116,Yegor Prutsev,Serbia,Midfielder,UNKNOWN,,,21,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250186116.jpg
250197800,Facundo Gonzalez,Italy,Defender,,,,21,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197800.jpg
250168996,Pablo Torre,Spain,Midfielder,UNKNOWN,,,21,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250168996.jpg
250126267,Markus Solbakken,Norway,Midfielder,,,,24,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250126267.jpg
250172594,Petar Ratkov,Serbia,Forward,UNKNOWN,,,21,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172594.jpg
250133903,Ben Godfrey,England,Defender,UNKNOWN,,,26,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250133903.jpg
250089626,Leandro Barreiro,Luxembourg,Midfielder,UNKNOWN,,,24,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089626.jpg
250123020,Marco Brescianini,Italy,Midfielder,CENTRAL_MIDFIELDER,,,24,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123020.jpg
250190378,Andres Cuenca,Spain,Defender,UNKNOWN,,,17,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190378.jpg
250154458,Martin Suchomel,Czechia,Defender,,,,22,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154458.jpg
250140936,Mathys Tel,France,Forward,UNKNOWN,,,19,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250140936.jpg
250187793,Adamo Nagalo,Burkina Faso,Defender,,,,22,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187793.jpg
250116759,Alen Mustafić,Bosnia and Herzegovina,Midfielder,UNKNOWN,,,25,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116759.jpg
250138999,Andreas Schjelderup,Norway,Forward,UNKNOWN,,,20,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138999.jpg
250128391,Jarell Quansah,England,Defender,,,,21,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128391.jpg
250178067,Gjivai Zechiel,Netherlands,Midfielder,,,,20,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250178067.jpg
250154309,Jonas Rouhi,Sweden,Defender,,,,20,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154309.jpg
250087431,Dan-Axel Zagadou,France,Defender,FULL_BACK,,,25,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087431.jpg
250134952,Ayman Azhil,Germany,Midfielder,DEFENSIVE_MIDFIELDER,,,23,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134952.jpg
250189107,Konstantin Schopp,Austria,Defender,,,,18,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189107.jpg
250081341,Martin Ødegaard,Norway,Midfielder,ATTACKING_MIDFIELDER,68.0,170.0,25,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081341.jpg
250090398,Federico Chiesa,Italy,Midfielder,ATTACKING_MIDFIELDER,,,27,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090398.jpg
250097935,Wataru Endo,Japan,Midfielder,UNKNOWN,,,31,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250097935.jpg
250104128,Bartol Franjić,Croatia,Defender,DEFENSIVE_MIDFIELDER,,,24,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250104128.jpg
250193442,Lucas Beraldo,Brazil,Defender,UNKNOWN,,,20,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193442.jpg
93443,Rui Patrício,Portugal,Goalkeeper,GOALKEEPER,84.0,190.0,36,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/93443.jpg
69178,Scott Carson,England,Goalkeeper,UNKNOWN,86.0,190.0,39,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/69178.jpg
250204164,Morgan Costarelli,France,Defender,,,,19,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250204164.jpg
250202692,Lucas García,Spain,Goalkeeper,,,,20,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250202692.jpg
250201731,Younes Lachaab,France,Forward,,,,19,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250201731.jpg
250201718,Isaac Cossier,France,Defender,,,,17,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250201718.jpg
250200248,Trey Nyoni,England,Forward,,,,17,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200248.jpg
250199905,Pau García,Spain,Goalkeeper,,,,17,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199905.jpg
250199900,Marc Aznar,Spain,Defender,,,,18,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199900.jpg
250199899,Juan Arango,Spain,Forward,,,,18,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199899.jpg
250199543,Christopher Olivier,Austria,Defender,,,,18,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199543.jpg
250199225,Juan Córdoba,Colombia,Forward,UNKNOWN,,,21,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199225.jpg
250198502,Luca Raimund,Germany,Midfielder,UNKNOWN,,,19,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198502.jpg
250198498,Noah Jauny,France,Goalkeeper,UNKNOWN,,,20,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198498.jpg
250197866,Gianluca Prestianni,Argentina,Forward,,,,18,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197866.jpg
250196593,Zaid Romero,Argentina,Defender,UNKNOWN,,,24,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196593.jpg
250196587,Grégoire Coudert,France,Goalkeeper,UNKNOWN,,,25,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196587.jpg
